,col_inexistente1,col2,col3,col_outliers,col_outliers2,elefante,gato,perro,ratón,acordarme,adarga,algo,alguna,algún,ama,amigo,antigua,astillero,así,aunque,autores,añadidura,años,basta,calzas,campo,carnero,carnes,casa,caso,caza,cincuenta,como,complexión,con,concluían,conjeturas,consumían,corredor,cuarenta,cuento,cuyo,de,decir,deja,della,deste,diferencia,domingos,duelos,dél,días,edad,el,en,enjuto,ensillaba,entender,entre,era,escriben,esto,fiestas,fino,flaco,frisaba,galgo,gran,ha,hacienda,hay,hidalgo,honraba,importa,la,lanza,las,lentejas,llama,llegaba,lo,los,lugar,madrugador,mancha,mismo,mozo,mucho,más,narración,no,noches,nombre,nuestro,olla,palomino,pantuflos,para,partes,pasaba,pero,plaza,poco,podadera,por,punto,que,quebrantos,quesada,quieren,quiero,quijada,quijana,recia,resto,rocín,rostro,salga,salpicón,sayo,se,seco,semana,sobrenombre,sobrina,su,sus,sábados,tenía,tiempo,tomaba,tres,un,una,vaca,veinte,velarte,vellori,velludo,verdad,verosímiles,viernes,vivía,col_ordinal
0,0.3992173337647097,0.08280686123939386,0.4428188350165765,-0.6946000555346312,-0.03836536646129557,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2047451228348322,0.0,0.0,0.0,0.2047451228348322,0.0,0.0,0.0,0.0,0.0,0.0,0.2047451228348322,0.0,0.0,0.2047451228348322,0.0,0.0,0.0,0.2047451228348322,0.0,0.0,0.0,0.0,0.0,0.0,0.2047451228348322,0.0,0.0,0.14641557448062523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12243161910832585,0.12073232918524479,0.0,0.2047451228348322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1006582140993606,0.0,0.0,0.0,0.0,0.2047451228348322,0.0,0.14641557448062523,0.0,0.0,0.0,0.0,0.2047451228348322,0.0,0.0,0.0,0.12073232918524479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2047451228348322,0.0,0.2047451228348322,0.0,0.2047451228348322,0.0,0.0,0.30944223132071785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1503455776625907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2047451228348322,0.1271658929737457,0.0,0.0,0.1522582266105536,0.0,0.2047451228348322,0.0,0.12073232918524479,0.31898902288444664,0.0,0.2047451228348322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1,-0.6536050409229682,0.8613329070798478,-0.323390347625498,-0.11846597080091317,-0.0382780315331469,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18184157685968652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2750971230156959,0.18184157685968652,0.0,0.0,0.0,0.0,0.0,0.0,0.3292727902091188,0.0,0.0,0.18184157685968652,0.0,0.0,0.0,0.0,0.0,0.18184157685968652,0.0,0.11013418750463076,0.0,0.0,0.0,0.0,0.18184157685968652,0.0,0.0,0.0,0.18184157685968652,0.18184157685968652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18184157685968652,0.0,0.0,0.0,0.14220381655721578,0.0,0.0,0.0,0.36368315371937304,0.06585455804182377,0.0,0.0,0.0,0.18184157685968652,0.0,0.0,0.14220381655721578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18184157685968652,0.18184157685968652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18184157685968652,0.0,0.0,0.0,0.0,0.18184157685968652,0.1358129090029574,0.0,0.18184157685968652,0.0,0.0,0.11439293544400979,0.18184157685968652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18184157685968652,0.18184157685968652,0.18184157685968652,0.0,0.0,0.0,0.0,4
2,1.2264349138764565,-0.766494279677465,-0.484752195567519,-0.46414642164114395,-0.03834338378856705,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18184157685968652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2750971230156959,0.18184157685968652,0.0,0.0,0.0,0.0,0.0,0.0,0.3292727902091188,0.0,0.0,0.18184157685968652,0.0,0.0,0.0,0.0,0.0,0.18184157685968652,0.0,0.11013418750463076,0.0,0.0,0.0,0.0,0.18184157685968652,0.0,0.0,0.0,0.18184157685968652,0.18184157685968652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18184157685968652,0.0,0.0,0.0,0.14220381655721578,0.0,0.0,0.0,0.36368315371937304,0.06585455804182377,0.0,0.0,0.0,0.18184157685968652,0.0,0.0,0.14220381655721578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18184157685968652,0.18184157685968652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18184157685968652,0.0,0.0,0.0,0.0,0.18184157685968652,0.1358129090029574,0.0,0.18184157685968652,0.0,0.0,0.11439293544400979,0.18184157685968652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18184157685968652,0.18184157685968652,0.18184157685968652,0.0,0.0,0.0,0.0,3
3,-0.5408026436350027,-1.1911448501358943,-0.37502756006581217,-1.129901364000107,-0.038404868305408256,0.0,1.0,0.0,0.0,0.0,0.0,0.1942724071359279,0.0,0.1942724071359279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1942724071359279,0.0,0.0,0.0,0.0,0.1942724071359279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1942724071359279,0.0,0.0,0.0,0.0,0.19783944245369464,0.0,0.0,0.0,0.0,0.0,0.1942724071359279,0.1942724071359279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1942724071359279,0.0,0.0,0.0,0.0,0.0,0.0,0.2848046221756297,0.1942724071359279,0.0,0.0,0.0,0.19783944245369464,0.0,0.0,0.0,0.0,0.0,0.0,0.2848046221756297,0.0,0.0,0.1942724071359279,0.0,0.0,0.1942724071359279,0.1942724071359279,0.0,0.0,0.1942724071359279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09291646395053733,0.1942724071359279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1942724071359279,0.0,0.0,0.0,0.0,0.0,0.0,0.11455261028660216,0.0,0.1942724071359279,0.0,0.0,0.0,0.1942724071359279,0.0,0.1436746299250625,0.1942724071359279,0.0,0.0,0.0,0.0,0.0,0.0,0.1942724071359279,0.0,1
4,-0.6160042418269798,-0.766494279677465,-0.5168744271864062,0.7777426054515371,-0.037256677679243816,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2047451228348322,0.0,0.0,0.0,0.2047451228348322,0.0,0.0,0.0,0.0,0.0,0.0,0.2047451228348322,0.0,0.0,0.2047451228348322,0.0,0.0,0.0,0.2047451228348322,0.0,0.0,0.0,0.0,0.0,0.0,0.2047451228348322,0.0,0.0,0.14641557448062523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12243161910832585,0.12073232918524479,0.0,0.2047451228348322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1006582140993606,0.0,0.0,0.0,0.0,0.2047451228348322,0.0,0.14641557448062523,0.0,0.0,0.0,0.0,0.2047451228348322,0.0,0.0,0.0,0.12073232918524479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2047451228348322,0.0,0.2047451228348322,0.0,0.2047451228348322,0.0,0.0,0.30944223132071785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1503455776625907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2047451228348322,0.1271658929737457,0.0,0.0,0.1522582266105536,0.0,0.2047451228348322,0.0,0.12073232918524479,0.31898902288444664,0.0,0.2047451228348322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5,1.2264349138764565,-1.615795420594324,0.08821815878964025,0.598500890201047,-0.038353225395821595,0.0,0.0,1.0,0.0,0.1978870079797467,0.1978870079797467,0.0,0.0,0.0,0.0,0.0,0.1978870079797467,0.1978870079797467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1978870079797467,0.0,0.0,0.1978870079797467,0.29383860813991475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24229539576731812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1978870079797467,0.0,0.1978870079797467,0.0,0.1978870079797467,0.0,0.0,0.15086282807370666,0.0,0.0,0.10100451961385958,0.1978870079797467,0.0,0.0,0.0,0.0,0.0,0.07345965203497869,0.1978870079797467,0.0,0.1978870079797467,0.0,0.0,0.1978870079797467,0.0,0.0,0.24229539576731812,0.0,0.1978870079797467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10350227981042784,0.0,0.0,0.0,0.1978870079797467,0.0,0.0,0.0,0.0,0.15086282807370666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1978870079797467,0.0,0.0,0.24229539576731812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1978870079797467,4
6,0.32401573557273267,-0.6603316370628577,-0.7497669568413756,0.9441813410412778,-0.038229030007479216,0.0,0.0,1.0,0.0,0.1978870079797467,0.1978870079797467,0.0,0.0,0.0,0.0,0.0,0.1978870079797467,0.1978870079797467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1978870079797467,0.0,0.0,0.1978870079797467,0.29383860813991475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24229539576731812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1978870079797467,0.0,0.1978870079797467,0.0,0.1978870079797467,0.0,0.0,0.15086282807370666,0.0,0.0,0.10100451961385958,0.1978870079797467,0.0,0.0,0.0,0.0,0.0,0.07345965203497869,0.1978870079797467,0.0,0.1978870079797467,0.0,0.0,0.1978870079797467,0.0,0.0,0.24229539576731812,0.0,0.1978870079797467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10350227981042784,0.0,0.0,0.0,0.1978870079797467,0.0,0.0,0.0,0.0,0.15086282807370666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1978870079797467,0.0,0.0,0.24229539576731812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1978870079797467,0
7,-0.5408026436350027,-1.0495946599830845,10.836735279992315,1.1362260359525171,-0.038214898614078625,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18184157685968652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2750971230156959,0.18184157685968652,0.0,0.0,0.0,0.0,0.0,0.0,0.3292727902091188,0.0,0.0,0.18184157685968652,0.0,0.0,0.0,0.0,0.0,0.18184157685968652,0.0,0.11013418750463076,0.0,0.0,0.0,0.0,0.18184157685968652,0.0,0.0,0.0,0.18184157685968652,0.18184157685968652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18184157685968652,0.0,0.0,0.0,0.14220381655721578,0.0,0.0,0.0,0.36368315371937304,0.06585455804182377,0.0,0.0,0.0,0.18184157685968652,0.0,0.0,0.14220381655721578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18184157685968652,0.18184157685968652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18184157685968652,0.0,0.0,0.0,0.0,0.18184157685968652,0.1358129090029574,0.0,0.18184157685968652,0.0,0.0,0.11439293544400979,0.18184157685968652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18184157685968652,0.18184157685968652,0.18184157685968652,0.0,0.0,0.0,0.0,4
8,-0.42800024634703726,1.6398589529203018,0.5439718020853753,0.6369098291832949,-0.03821035786777458,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2047451228348322,0.0,0.0,0.0,0.2047451228348322,0.0,0.0,0.0,0.0,0.0,0.0,0.2047451228348322,0.0,0.0,0.2047451228348322,0.0,0.0,0.0,0.2047451228348322,0.0,0.0,0.0,0.0,0.0,0.0,0.2047451228348322,0.0,0.0,0.14641557448062523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12243161910832585,0.12073232918524479,0.0,0.2047451228348322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1006582140993606,0.0,0.0,0.0,0.0,0.2047451228348322,0.0,0.14641557448062523,0.0,0.0,0.0,0.0,0.2047451228348322,0.0,0.0,0.0,0.12073232918524479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2047451228348322,0.0,0.2047451228348322,0.0,0.2047451228348322,0.0,0.0,0.30944223132071785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1503455776625907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2047451228348322,0.1271658929737457,0.0,0.0,0.1522582266105536,0.0,0.2047451228348322,0.0,0.12073232918524479,0.31898902288444664,0.0,0.2047451228348322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9,0.0,0.11819440877759631,0.4648616967897609,0.7393336664692892,-0.038278422288212134,1.0,0.0,0.0,0.0,0.1978870079797467,0.1978870079797467,0.0,0.0,0.0,0.0,0.0,0.1978870079797467,0.1978870079797467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1978870079797467,0.0,0.0,0.1978870079797467,0.29383860813991475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24229539576731812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1978870079797467,0.0,0.1978870079797467,0.0,0.1978870079797467,0.0,0.0,0.15086282807370666,0.0,0.0,0.10100451961385958,0.1978870079797467,0.0,0.0,0.0,0.0,0.0,0.07345965203497869,0.1978870079797467,0.0,0.1978870079797467,0.0,0.0,0.1978870079797467,0.0,0.0,0.24229539576731812,0.0,0.1978870079797467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10350227981042784,0.0,0.0,0.0,0.1978870079797467,0.0,0.0,0.0,0.0,0.15086282807370666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1978870079797467,0.0,0.0,0.24229539576731812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1978870079797467,2
